datetime,^OEX,cash,commission,total,returns,equity_curve,drawdown
2016-12-06,0.0,106067.98852539062,189.0,106067.98852539062,-1.414167279256695e-05,1.0606798852539066,0.0010950708007806398
2016-12-07,98659.99755859375,8639.486572265625,190.5,107299.48413085938,0.011610436122996282,1.0729948413085941,0.0
2016-12-08,98808.00170898438,8639.486572265625,190.5,107447.48828125,0.00137935565664149,1.0744748828125004,0.0
2016-12-09,99602.001953125,8639.486572265625,190.5,108241.48852539062,0.007389658491246287,1.0824148852539066,0.0
2016-12-12,99657.00073242188,8639.486572265625,190.5,108296.4873046875,0.0005081118159602216,1.0829648730468753,0.0
2016-12-13,100439.00146484375,8639.486572265625,190.5,109078.48803710938,0.0072209242597292,1.090784880371094,0.0
2016-12-14,0.0,109076.98803710938,192.0,109076.98803710938,-1.3751565748565397e-05,1.0907698803710941,1.4999999999876223e-05
2016-12-15,0.0,109076.98803710938,192.0,109076.98803710938,0.0,1.0907698803710941,1.4999999999876223e-05
2016-12-16,0.0,109076.98803710938,192.0,109076.98803710938,0.0,1.0907698803710941,1.4999999999876223e-05
2016-12-19,0.0,109076.98803710938,192.0,109076.98803710938,0.0,1.0907698803710941,1.4999999999876223e-05
2016-12-20,0.0,109076.98803710938,192.0,109076.98803710938,0.0,1.0907698803710941,1.4999999999876223e-05
2016-12-21,100329.99877929688,8477.489990234375,193.5,108807.48876953125,-0.0024707252412070613,1.0880748876953128,0.002709992675781203
2016-12-22,0.0,108805.98876953125,195.0,108805.98876953125,-1.3785815819900016e-05,1.0880598876953127,0.0027249926757813014
2016-12-23,100252.001953125,8613.491455078125,196.5,108865.49340820312,0.0005468875320633337,1.0886549340820315,0.00212994628906249
2016-12-27,0.0,108863.99340820312,198.0,108863.99340820312,-1.3778470597469727e-05,1.0886399340820314,0.002144946289062588
2016-12-28,99710.99853515625,8465.496337890625,199.5,108176.49487304688,-0.006315205915498279,1.081764948730469,0.009019931640624979
2016-12-29,0.0,108174.99487304688,201.0,108174.99487304688,-1.3866228534720193e-05,1.0817499487304691,0.009034931640624855
2016-12-30,99142.99926757812,8544.4970703125,202.5,107687.49633789062,-0.0045065732217355325,1.0768749633789065,0.013909916992187465
2017-01-03,100059.99755859375,8544.4970703125,202.5,108604.49462890625,0.008515364570631068,1.086044946289063,0.004739934082031105
2017-01-04,0.0,108602.99462890625,204.0,108602.99462890625,-1.3811583076006606e-05,1.086029946289063,0.0047549340820309816
2017-01-05,100414.00146484375,8214.4951171875,205.5,108628.49658203125,0.00023481813933523554,1.0862849658203129,0.004499914550781137
2017-01-06,100815.00244140625,8214.4951171875,205.5,109029.49755859375,0.003691489702793538,1.090294975585938,0.0004899047851560923
2017-01-09,0.0,109027.99755859375,207.0,109027.99755859375,-1.3757744771747404e-05,1.0902799755859378,0.0005049047851561905
2017-01-10,0.0,109027.99755859375,207.0,109027.99755859375,0.0,1.0902799755859378,0.0005049047851561905
2017-01-11,100692.99926757812,8577.49853515625,208.5,109270.49780273438,0.0022242015773086266,1.0927049780273441,0.0
2017-01-12,0.0,109268.99780273438,210.0,109268.99780273438,-1.3727401541707707e-05,1.092689978027344,1.5000000000098268e-05
2017-01-13,0.0,109268.99780273438,210.0,109268.99780273438,0.0,1.092689978027344,1.5000000000098268e-05
2017-01-17,0.0,109268.99780273438,210.0,109268.99780273438,0.0,1.092689978027344,1.5000000000098268e-05
2017-01-18,0.0,109268.99780273438,210.0,109268.99780273438,0.0,1.092689978027344,1.5000000000098268e-05
2017-01-19,100010.99853515625,8882.500244140625,211.5,108893.49877929688,-0.0034364644225565177,1.088934987792969,0.0037699902343750757
2017-01-20,0.0,108891.99877929688,213.0,108891.99877929688,-1.3774927032472739e-05,1.0889199877929692,0.003784990234374952
2017-01-23,0.0,108891.99877929688,213.0,108891.99877929688,0.0,1.0889199877929692,0.003784990234374952
2017-01-24,0.0,108891.99877929688,213.0,108891.99877929688,0.0,1.0889199877929692,0.003784990234374952
2017-01-25,0.0,108891.99877929688,213.0,108891.99877929688,0.0,1.0889199877929692,0.003784990234374952
2017-01-26,101311.99951171875,7566.499755859375,214.5,108878.49926757812,-0.0001239715669661967,1.0887849926757818,0.0039199853515623495
2017-01-27,101292.99926757812,7566.499755859375,214.5,108859.4990234375,-0.00017450868875346082,1.0885949902343754,0.004109987792968672
2017-01-30,100694.00024414062,7566.499755859375,214.5,108260.5,-0.005502496601684115,1.0826050000000005,0.010099978027343637
2017-01-31,0.0,108259.0,216.0,108259.0,-1.3855468984580455e-05,1.0825900000000004,0.010114978027343735
2017-02-01,100633.00170898438,7811.497802734375,217.5,108444.49951171875,0.0017134788952304358,1.084444995117188,0.008259982910156172
2017-02-02,0.0,108442.99951171875,219.0,108442.99951171875,-1.3831960189336634e-05,1.084429995117188,0.008274982910156048
2017-02-03,101369.00024414062,7826.4970703125,220.5,109195.49731445312,0.006939109081476991,1.0919549731445317,0.0007500048828124051
2017-02-06,0.0,109193.99731445312,222.0,109193.99731445312,-1.3736830152266677e-05,1.0919399731445316,0.0007650048828125033
2017-02-07,101290.00244140625,7982.499755859375,223.5,109272.50219726562,0.000718948703621658,1.0927250219726565,0.0
2017-02-08,0.0,109271.00219726562,225.0,109271.00219726562,-1.3727149738795852e-05,1.0927100219726567,1.4999999999876223e-05
2017-02-09,0.0,109271.00219726562,225.0,109271.00219726562,0.0,1.0927100219726567,1.4999999999876223e-05
2017-02-10,0.0,109271.00219726562,225.0,109271.00219726562,0.0,1.0927100219726567,1.4999999999876223e-05
2017-02-13,102673.9990234375,7202.50390625,226.5,109876.5029296875,0.005541275546542268,1.0987650292968754,0.0
2017-02-14,103213.00048828125,7202.50390625,226.5,110415.50439453125,0.004905520748040848,1.104155043945313,0.0
2017-02-15,103758.99658203125,7202.50390625,226.5,110961.50048828125,0.00494492233444932,1.109615004882813,0.0
2017-02-16,103756.005859375,7202.50390625,226.5,110958.509765625,-2.695279572728637e-05,1.1095850976562505,2.99072265625977e-05
2017-02-17,103922.998046875,7202.50390625,226.5,111125.501953125,0.0015049966681486282,1.1112550195312505,0.0
2017-02-21,0.0,111124.001953125,228.0,111124.001953125,-1.3498251739130218e-05,1.1112400195312504,1.5000000000098268e-05
2017-02-22,104514.00146484375,6599.50390625,229.5,111113.50537109375,-9.445827946041874e-05,1.111135053710938,0.00011996582031259528
2017-02-23,104709.99755859375,6599.50390625,229.5,111309.50146484375,0.0017639268340550185,1.1130950146484377,0.0
2017-02-24,0.0,111308.00146484375,231.0,111308.00146484375,-1.347593853406881e-05,1.1130800146484379,1.4999999999876223e-05
2017-02-27,104833.99658203125,6525.49560546875,232.5,111359.4921875,0.00046259677631987905,1.1135949218750003,0.0
2017-02-28,104655.0048828125,6525.49560546875,232.5,111180.50048828125,-0.0016073322148181246,1.1118050048828128,0.0017899169921875568
2017-03-01,0.0,111179.00048828125,234.0,111179.00048828125,-1.3491574452517696e-05,1.1117900048828127,0.0018049169921876551
2017-03-02,0.0,111179.00048828125,234.0,111179.00048828125,0.0,1.1117900048828127,0.0018049169921876551
2017-03-03,0.0,111179.00048828125,234.0,111179.00048828125,0.0,1.1117900048828127,0.0018049169921876551
2017-03-06,105401.0009765625,5493.50390625,235.5,110894.5048828125,-0.002558896951936007,1.1089450488281252,0.0046498730468751415
2017-03-07,0.0,110893.0048828125,237.0,110893.0048828125,-1.352636906204463e-05,1.1089300488281253,0.004664873046875018
2017-03-08,105021.9970703125,5699.50048828125,238.5,110721.49755859375,-0.0015466018293939232,1.1072149755859377,0.006379946289062577
2017-03-09,105201.0009765625,5699.50048828125,238.5,110900.50146484375,0.0016167041649275404,1.1090050146484376,0.004589907226562717
2017-03-10,0.0,110899.00146484375,240.0,110899.00146484375,-1.3525637667877177e-05,1.1089900146484375,0.0046049072265628155
2017-03-13,105421.9970703125,5395.49951171875,241.5,110817.49658203125,-0.000734946949349613,1.1081749658203124,0.005419956054687924
2017-03-14,105143.00537109375,5395.49951171875,241.5,110538.5048828125,-0.002517578070464932,1.105385048828125,0.008209873046875371
2017-03-15,105860.99853515625,5395.49951171875,241.5,111256.498046875,0.006495412298399339,1.1125649804687499,0.0010299414062504564
2017-03-16,0.0,111254.998046875,243.0,111254.998046875,-1.3482358570793274e-05,1.1125499804687498,0.0010449414062505546
2017-03-17,105533.99658203125,5471.50341796875,244.5,111005.5,-0.0022425783223678497,1.1100549999999998,0.003539921875000518
2017-03-20,105343.994140625,5471.50341796875,244.5,110815.49755859375,-0.0017116488949309172,1.1081549755859372,0.00543994628906308
2017-03-21,104126.0009765625,5471.50341796875,244.5,109597.50439453125,-0.010991180754465146,1.0959750439453122,0.01761987792968811
2017-03-22,104222.998046875,5471.50341796875,244.5,109694.50146484375,0.0008850299178650989,1.0969450146484374,0.0166499072265629
2017-03-23,104046.9970703125,5471.50341796875,244.5,109518.50048828125,-0.0016044648930639838,1.0951850048828125,0.018409916992187858
2017-03-24,0.0,109517.00048828125,246.0,109517.00048828125,-1.3696316086386773e-05,1.0951700048828126,0.018424916992187734
2017-03-27,103808.99658203125,5607.5048828125,247.5,109416.50146484375,-0.000917656829436786,1.0941650146484376,0.01942990722656268
2017-03-28,104533.99658203125,5607.5048828125,247.5,110141.50146484375,0.006626057224402793,1.1014150146484376,0.012179907226562703
2017-03-29,0.0,110140.00146484375,249.0,110140.00146484375,-1.3618844668439323e-05,1.1014000146484377,0.012194907226562579
2017-03-30,104918.00537109375,5569.50732421875,250.5,110487.5126953125,0.0031551772820674895,1.1048751269531252,0.008719794921875135
2017-03-31,104606.005859375,5569.50732421875,250.5,110175.51318359375,-0.0028238441078779486,1.1017551318359378,0.011839790039062548
2017-04-03,0.0,110174.01318359375,252.0,110174.01318359375,-1.361464046467642e-05,1.1017401318359377,0.011854790039062646
2017-04-04,104720.99609375,5619.51025390625,253.5,110340.50634765625,0.0015111836199073192,1.1034050634765626,0.010189858398437668
2017-04-05,0.0,110339.00634765625,255.0,110339.00634765625,-1.3594282368689647e-05,1.1033900634765628,0.010204858398437544
2017-04-06,0.0,110339.00634765625,255.0,110339.00634765625,0.0,1.1033900634765628,0.010204858398437544
2017-04-07,104268.00537109375,5971.5029296875,256.5,110239.50830078125,-0.0009017486215301407,1.1023950830078126,0.011199838867187673
2017-04-10,0.0,110238.00830078125,258.0,110238.00830078125,-1.3606737032101357e-05,1.1023800830078128,0.011214838867187549
2017-04-11,104038.00048828125,5964.51123046875,259.5,110002.51171875,-0.002136255776580276,1.1000251171875002,0.013569804687500131
2017-04-12,0.0,110001.01171875,261.0,110001.01171875,-1.3636052273335864e-05,1.1000101171875003,0.013584804687500007
2017-04-13,103040.00244140625,6216.51611328125,262.5,109256.5185546875,-0.0067680574244718406,1.0925651855468752,0.021029736328125104
2017-04-17,103914.00146484375,6216.51611328125,262.5,110130.517578125,0.00799951375898944,1.1013051757812502,0.012289746093750109
2017-04-18,0.0,110129.017578125,264.0,110129.017578125,-1.3620202946373894e-05,1.10129017578125,0.012304746093750207
2017-04-19,103333.99658203125,6475.515625,265.5,109809.51220703125,-0.0029011915126464505,1.0980951220703126,0.015499799804687742
2017-04-20,104045.99609375,6475.515625,265.5,110521.51171875,0.006483951138735344,1.1052151171875002,0.008379804687500103
2017-04-21,0.0,110520.01171875,267.0,110520.01171875,-1.3572018484619974e-05,1.1052001171875003,0.00839480468749998
2017-04-24,0.0,110520.01171875,267.0,110520.01171875,0.0,1.1052001171875003,0.00839480468749998
2017-04-25,0.0,110520.01171875,267.0,110520.01171875,0.0,1.1052001171875003,0.00839480468749998
2017-04-26,105440.00244140625,4978.50927734375,268.5,110418.51171875,-0.000918385715143577,1.1041851171875003,0.009409804687499967
2017-04-27,105527.001953125,4978.50927734375,268.5,110505.51123046875,0.0007879069402814132,1.105055112304688,0.008539809570312418
2017-04-28,0.0,110504.01123046875,270.0,110504.01123046875,-1.3573983625780883e-05,1.1050401123046878,0.008554809570312516
2017-05-01,0.0,110504.01123046875,270.0,110504.01123046875,0.0,1.1050401123046878,0.008554809570312516
2017-05-02,0.0,110504.01123046875,270.0,110504.01123046875,0.0,1.1050401123046878,0.008554809570312516
2017-05-03,105831.005859375,4675.50927734375,271.5,110506.51513671875,2.2658962530952564e-05,1.1050651513671876,0.008529770507812673
2017-05-04,105842.00439453125,4675.50927734375,271.5,110517.513671875,9.952838656301921e-05,1.1051751367187503,0.00841978515624997
2017-05-05,106126.0009765625,4675.50927734375,271.5,110801.51025390625,0.0025696975311482184,1.108015102539063,0.005579819335937319
2017-05-08,0.0,110800.01025390625,273.0,110800.01025390625,-1.3537721611944775e-05,1.108000102539063,0.005594819335937418
2017-05-09,106061.99951171875,4529.51611328125,274.5,110591.515625,-0.0018817203033507646,1.1059151562500005,0.007679765624999835
2017-05-10,0.0,110590.015625,276.0,110590.015625,-1.3563427461171784e-05,1.1059001562500004,0.007694765624999933
2017-05-11,105723.9990234375,4678.51806640625,277.5,110402.51708984375,-0.0016954381830638354,1.1040251708984379,0.00956975097656243
2017-05-12,105681.005859375,4678.51806640625,277.5,110359.52392578125,-0.0003894219551852096,1.103595239257813,0.009999682617187311
2017-05-15,106092.00439453125,4678.51806640625,277.5,110770.5224609375,0.0037241782180272853,1.1077052246093755,0.005889697265624827
2017-05-16,0.0,110769.0224609375,279.0,110769.0224609375,-1.354150875765292e-05,1.1076902246093756,0.005904697265624703
2017-05-17,104068.00537109375,4688.5185546875,280.5,108756.52392578125,-0.01816842372032268,1.087565239257813,0.0260296826171873
2017-05-18,0.0,108755.02392578125,282.0,108755.02392578125,-1.3792276047919216e-05,1.0875502392578131,0.026044682617187176
2017-05-19,105079.00390625,4309.52978515625,283.5,109388.53369140625,0.005825108052546879,1.093885336914063,0.01970958496093722
2017-05-22,105552.001953125,4309.52978515625,283.5,109861.53173828125,0.004324018532046114,1.098615317382813,0.01497960449218727
2017-05-23,105853.0029296875,4309.52978515625,283.5,110162.53271484375,0.0027398214079115135,1.101625327148438,0.011969594726562338
2017-05-24,106076.0009765625,4309.52978515625,283.5,110385.53076171875,0.0020242639795893247,1.1038553076171878,0.009739614257812557
2017-05-25,106493.00537109375,4309.52978515625,283.5,110802.53515625,0.003777708832432003,1.1080253515625,0.005569570312500272
2017-05-26,106534.99755859375,4309.52978515625,283.5,110844.52734375,0.0003789821906221569,1.1084452734375,0.005149648437500209
2017-05-30,106426.0009765625,4309.52978515625,283.5,110735.53076171875,-0.0009833284930091946,1.1073553076171876,0.00623961425781272
2017-05-31,0.0,110734.03076171875,285.0,110734.03076171875,-1.3545787785340657e-05,1.1073403076171877,0.006254614257812596
2017-06-01,106973.9990234375,4441.52734375,286.5,111415.5263671875,0.00615434659770675,1.114155263671875,0.0
2017-06-02,0.0,111414.0263671875,288.0,111414.0263671875,-1.3463114602707549e-05,1.114140263671875,1.5000000000098268e-05
2017-06-05,107400.0,3976.52783203125,289.5,111376.52783203125,-0.0003365692487646843,1.1137652783203125,0.00038998535156253844
2017-06-06,107161.99951171875,3976.52783203125,289.5,111138.52734375,-0.0021368998739140777,1.1113852734374998,0.002769990234375186
2017-06-07,107346.9970703125,3976.52783203125,289.5,111323.52490234375,0.0016645673018642615,1.1132352490234374,0.0009200146484376059
2017-06-08,0.0,111322.02490234375,291.0,111322.02490234375,-1.3474240968536222e-05,1.1132202490234373,0.0009350146484377042
2017-06-09,107190.00244140625,4016.52099609375,292.5,111206.5234375,-0.0010375436931288062,1.1120652343749997,0.0020900292968752954
2017-06-12,107070.99609375,4016.52099609375,292.5,111087.51708984375,-0.0010701381895382722,1.1108751708984372,0.0032800927734377705
2017-06-13,107464.00146484375,4016.52099609375,292.5,111480.5224609375,0.003537799578110068,1.1148052246093747,0.0
2017-06-14,0.0,111479.0224609375,294.0,111479.0224609375,-1.345526525076135e-05,1.1147902246093746,1.5000000000098268e-05
2017-06-15,107166.00341796875,4077.5224609375,295.5,111243.52587890625,-0.0021124744084813907,1.112435258789062,0.0023699658203126805
2017-06-16,107184.99755859375,4077.5224609375,295.5,111262.52001953125,0.00017074378463766138,1.112625200195312,0.00218002441406262
2017-06-19,108123.9990234375,4077.5224609375,295.5,112201.521484375,0.008439512826771356,1.1220152148437494,0.0
2017-06-20,0.0,112200.021484375,297.0,112200.021484375,-1.3368802669999624e-05,1.1220002148437496,1.4999999999876223e-05
2017-06-21,0.0,112200.021484375,297.0,112200.021484375,0.0,1.1220002148437496,1.4999999999876223e-05
2017-06-22,107388.00048828125,4754.52734375,298.5,112142.52783203125,-0.0005124210457638778,1.121425278320312,0.0005899365234374176
2017-06-23,107543.00537109375,4754.52734375,298.5,112297.53271484375,0.0013822132050087532,1.122975327148437,0.0
2017-06-26,0.0,112296.03271484375,300.0,112296.03271484375,-1.3357372719902116e-05,1.1229603271484372,1.4999999999876223e-05
2017-06-27,106635.99853515625,4768.53173828125,301.5,111404.5302734375,-0.007938859636030693,1.1140453027343746,0.008930024414062432
2017-06-28,0.0,111403.0302734375,303.0,111403.0302734375,-1.346444346850273e-05,1.1140303027343745,0.00894502441406253
2017-06-29,0.0,111403.0302734375,303.0,111403.0302734375,0.0,1.1140303027343745,0.00894502441406253
2017-06-30,0.0,111403.0302734375,303.0,111403.0302734375,0.0,1.1140303027343745,0.00894502441406253
2017-07-03,107050.0,4630.5341796875,304.5,111680.5341796875,0.0024909906451275887,1.1168053417968744,0.006169985351562657
2017-07-05,107277.001953125,4630.5341796875,304.5,111907.5361328125,0.00203260088960322,1.1190753613281244,0.003899965820312712
2017-07-06,106275.0,4630.5341796875,304.5,110905.5341796875,-0.008953838032282446,1.1090553417968743,0.013919985351562802
2017-07-07,0.0,110904.0341796875,306.0,110904.0341796875,-1.3525023896177046e-05,1.1090403417968744,0.013934985351562679
2017-07-10,0.0,110904.0341796875,306.0,110904.0341796875,0.0,1.1090403417968744,0.013934985351562679
2017-07-11,106881.005859375,3940.53466796875,307.5,110821.54052734375,-0.0007438291397956487,1.108215405273437,0.014759921875000082
2017-07-12,0.0,110820.04052734375,309.0,110820.04052734375,-1.3535274756670823e-05,1.108200405273437,0.014774921874999958
2017-07-13,0.0,110820.04052734375,309.0,110820.04052734375,0.0,1.108200405273437,0.014774921874999958
2017-07-14,108313.00048828125,2977.537109375,310.5,111290.53759765625,0.004245595544574821,1.112905375976562,0.010069951171875147
2017-07-17,108244.9951171875,2977.537109375,310.5,111222.5322265625,-0.0006110615741619085,1.1122253222656244,0.010750004882812636
2017-07-18,108394.9951171875,2977.537109375,310.5,111372.5322265625,0.0013486475896309358,1.1137253222656245,0.00925000488281258
2017-07-19,0.0,111371.0322265625,312.0,111371.0322265625,-1.3468311889974771e-05,1.1137103222656244,0.009265004882812677
2017-07-20,108926.0009765625,2448.5361328125,313.5,111374.537109375,3.1470327089833106e-05,1.1137453710937495,0.009229956054687571
2017-07-21,108773.9990234375,2448.5361328125,313.5,111222.53515625,-0.0013647819067991174,1.1122253515624996,0.010749975585937488
2017-07-24,0.0,111221.03515625,315.0,111221.03515625,-1.3486475541113485e-05,1.1122103515624995,0.010764975585937586
2017-07-25,109006.99462890625,2537.54052734375,316.5,111544.53515625,0.0029086224520886717,1.1154453515624996,0.007529975585937487
2017-07-26,0.0,111543.03515625,318.0,111543.03515625,-1.344754360133038e-05,1.1154303515624995,0.0075449755859375855
2017-07-27,109225.0,2394.5380859375,319.5,111619.5380859375,0.0006858602115347168,1.1161953808593743,0.006779946289062755
2017-07-28,108953.0029296875,2394.5380859375,319.5,111347.541015625,-0.0024368231133790053,1.1134754101562494,0.009499916992187663
2017-07-31,0.0,111346.041015625,321.0,111346.041015625,-1.3471334762482634e-05,1.1134604101562493,0.00951491699218776
2017-08-01,109241.00341796875,2450.546875,322.5,111691.55029296875,0.0031030225609482986,1.1169155029296869,0.006059824218750176
2017-08-02,0.0,111690.05029296875,324.0,111690.05029296875,-1.3429843135570607e-05,1.1169005029296868,0.006074824218750274
2017-08-03,109290.00244140625,2196.5458984375,325.5,111486.54833984375,-0.0018220240083266503,1.1148654833984368,0.008109843750000234
2017-08-04,0.0,111485.04833984375,327.0,111485.04833984375,-1.3454537989843196e-05,1.114850483398437,0.00812484375000011
2017-08-07,0.0,111485.04833984375,327.0,111485.04833984375,0.0,1.114850483398437,0.00812484375000011
2017-08-08,109521.9970703125,1762.55224609375,328.5,111284.54931640625,-0.0017984386823451937,1.112845493164062,0.01012983398437517
2017-08-09,0.0,111283.04931640625,330.0,111283.04931640625,-1.347896010017724e-05,1.1128304931640618,0.010144833984375268
2017-08-10,107989.00146484375,1767.5478515625,331.5,109756.54931640625,-0.01371727328984107,1.0975654931640617,0.025409833984375352
2017-08-11,0.0,109755.04931640625,333.0,109755.04931640625,-1.3666610415019598e-05,1.0975504931640616,0.02542483398437545
2017-08-14,109205.0048828125,1573.54443359375,334.5,110778.54931640625,0.009325311285218518,1.1077854931640616,0.015189833984375456
2017-08-15,109176.0009765625,1573.54443359375,334.5,110749.54541015625,-0.00026181879460396296,1.1074954541015616,0.01547987304687548
2017-08-16,109257.99560546875,1573.54443359375,334.5,110831.5400390625,0.0007403608620024649,1.108315400390624,0.014659926757813135
2017-08-17,0.0,110830.0400390625,336.0,110830.0400390625,-1.3534053568742266e-05,1.108300400390624,0.014674926757813012
2017-08-18,0.0,110830.0400390625,336.0,110830.0400390625,0.0,1.108300400390624,0.014674926757813012
2017-08-21,107471.9970703125,3476.5380859375,337.5,110948.53515625,0.001069160645847722,1.109485351562499,0.013489975585938119
2017-08-22,0.0,110947.03515625,339.0,110947.03515625,-1.3519781923099217e-05,1.1094703515624988,0.013504975585938217
2017-08-23,108127.001953125,2421.5361328125,340.5,110548.5380859375,-0.0035917775517956274,1.1054853808593739,0.017489946289063196
2017-08-24,0.0,110547.0380859375,342.0,110547.0380859375,-1.3568700463761907e-05,1.105470380859374,0.017504946289063072
2017-08-25,108002.001953125,2677.53271484375,343.5,110679.53466796875,0.0011985538855256994,1.1067953466796865,0.016179980468750577
2017-08-28,0.0,110678.03466796875,345.0,110678.03466796875,-1.3552641005443178e-05,1.1067803466796864,0.016194980468750675
2017-08-29,108341.00341796875,2559.5302734375,346.5,110900.53369140625,0.0020103268377054118,1.1090053369140616,0.013969990234375507
2017-08-30,108793.00537109375,2559.5302734375,346.5,111352.53564453125,0.004075741911060193,1.1135253564453116,0.009449970703125476
2017-08-31,109378.0029296875,2559.5302734375,346.5,111937.533203125,0.005253562976430315,1.119375332031249,0.003599995117188115
2017-09-01,109525.0,2559.5302734375,346.5,112084.5302734375,0.001313206268765521,1.1208453027343739,0.0021300244140631808
2017-09-05,108673.9990234375,2559.5302734375,346.5,111233.529296875,-0.007592492688209718,1.112335292968749,0.010640034179688174
2017-09-06,0.0,111232.029296875,348.0,111232.029296875,-1.3485142559832575e-05,1.1123202929687488,0.010655034179688272
2017-09-07,0.0,111232.029296875,348.0,111232.029296875,0.0,1.1123202929687488,0.010655034179688272
2017-09-08,108697.998046875,2189.52587890625,349.5,110887.52392578125,-0.0030971777937655043,1.1088752392578112,0.01410008789062589
2017-09-11,0.0,110886.02392578125,351.0,110886.02392578125,-1.352722061864764e-05,1.108860239257811,0.014115087890625988
2017-09-12,0.0,110886.02392578125,351.0,110886.02392578125,0.0,1.108860239257811,0.014115087890625988
2017-09-13,110488.00048828125,581.52099609375,352.5,111069.521484375,0.0016548303573096224,1.1106952148437486,0.012280112304688506
2017-09-14,110366.00341796875,581.52099609375,352.5,110947.5244140625,-0.0010983847655241519,1.1094752441406237,0.013500083007813357
2017-09-15,0.0,110946.0244140625,354.0,110946.0244140625,-1.3519905089576234e-05,1.1094602441406236,0.013515083007813455
2017-09-18,0.0,110946.0244140625,354.0,110946.0244140625,0.0,1.1094602441406236,0.013515083007813455
2017-09-19,110926.0009765625,318.5234375,355.5,111244.5244140625,0.0026904974880934684,1.1124452441406236,0.01053008300781344
2017-09-20,111016.00341796875,318.5234375,355.5,111334.52685546875,0.0008090505297253525,1.113345268554686,0.00963005859375099
2017-09-21,110639.00146484375,318.5234375,355.5,110957.52490234375,-0.0033862087869148683,1.109575249023436,0.013400078125000991
2017-09-22,0.0,110956.02490234375,357.0,110956.02490234375,-1.351868655430355e-05,1.1095602490234362,0.013415078125000868
2017-09-25,110359.99755859375,293.5263671875,358.5,110653.52392578125,-0.0027263141125390966,1.1065352392578112,0.0164400878906259
2017-09-26,0.0,110652.02392578125,360.0,110652.02392578125,-1.3555826753441913e-05,1.1065202392578113,0.016455087890625775
2017-09-27,110736.99951171875,329.52783203125,361.5,111066.52734375,0.0037460084620484224,1.1106652734374989,0.012310053710938185
2017-09-28,0.0,111065.02734375,363.0,111065.02734375,-1.3505419102166627e-05,1.1106502734374988,0.012325053710938283
2017-09-29,111218.994140625,192.53125,364.5,111411.525390625,0.003119776361307558,1.1141152539062489,0.008860073242188182
2017-10-02,111673.9990234375,192.53125,364.5,111866.5302734375,0.004084001912882718,1.1186653027343738,0.0043100244140632515
2017-10-03,111934.99755859375,192.53125,364.5,112127.52880859375,0.0023331244342545965,1.1212752880859362,0.0017000390625008244
2017-10-04,111920.99609375,192.53125,364.5,112113.52734375,-0.00012487089470825108,1.1211352734374986,0.0018400537109384274
2017-10-05,112650.0,192.53125,364.5,112842.53125,0.006502372403419443,1.1284253124999988,0.0
2017-10-06,0.0,112841.03125,366.0,112841.03125,-1.3292860266300721e-05,1.1284103124999987,1.5000000000098268e-05
2017-10-09,112360.99853515625,336.5283203125,367.5,112697.52685546875,-0.0012717394811229132,1.126975268554686,0.0014500439453126734
2017-10-10,112648.9990234375,336.5283203125,367.5,112985.52734375,0.002555517377507366,1.1298552734374987,0.0
2017-10-11,0.0,112984.02734375,369.0,112984.02734375,-1.3276036632925425e-05,1.1298402734374986,1.5000000000098268e-05
2017-10-12,112504.00390625,93.52587890625,370.5,112597.52978515625,-0.0034208159124815563,1.1259752978515611,0.003879975585937556
2017-10-13,0.0,112596.02978515625,372.0,112596.02978515625,-1.3321784259945346e-05,1.125960297851561,0.0038949755859376545
2017-10-16,112929.00390625,-21.4736328125,373.5,112907.5302734375,0.002766531722971255,1.1290753027343736,0.0007799707031250769
2017-10-17,113096.9970703125,-21.4736328125,373.5,113075.5234375,0.0014878827271809225,1.1307552343749987,0.0
2017-10-18,113178.0029296875,-21.4736328125,373.5,113156.529296875,0.0007163872154858364,1.1315652929687485,0.0
2017-10-19,113070.99609375,-21.4736328125,373.5,113049.5224609375,-0.0009456532168529153,1.1304952246093736,0.0010700683593749538
2017-10-20,0.0,113048.0224609375,375.0,113048.0224609375,-1.3268521328990701e-05,1.1304802246093735,0.001085068359375052
2017-10-23,0.0,113048.0224609375,375.0,113048.0224609375,0.0,1.1304802246093735,0.001085068359375052
2017-10-24,0.0,113048.0224609375,375.0,113048.0224609375,0.0,1.1304802246093735,0.001085068359375052
2017-10-25,112743.994140625,-135.47216796875,376.5,112608.52197265625,-0.003887732653024667,1.126085219726561,0.0054800732421875775
2017-10-26,0.0,112607.02197265625,378.0,112607.02197265625,-1.3320483865042476e-05,1.1260702197265609,0.005495073242187676
2017-10-27,114008.99658203125,-142.47607421875,379.5,113866.5205078125,0.011184902265349628,1.1386652050781232,0.0
2017-10-30,0.0,113865.0205078125,381.0,113865.0205078125,-1.3173319016956953e-05,1.138650205078123,1.5000000000098268e-05
2017-10-31,113682.99560546875,188.5205078125,382.5,113871.51611328125,5.704654019100808e-05,1.1387151611328106,0.0
2017-11-01,114013.00048828125,188.5205078125,382.5,114201.52099609375,0.002898045921196024,1.1420152099609355,0.0
2017-11-02,0.0,114200.02099609375,384.0,114200.02099609375,-1.3134676201453921e-05,1.1420002099609357,1.4999999999876223e-05
2017-11-03,114341.00341796875,251.52392578125,385.5,114592.52734375,0.0034370076663092775,1.1459252734374983,0.0
